fold,model,mode,R2,RMSE,MAE,time_s
31,TabPFN,zero-shot,0.8592559258265187,0.2848772841802213,0.24445052852829216,8.782510757446289
31,Ridge,default,0.44871534842818517,0.5638073222616146,0.45592245744930654,0.0
31,Ridge,bo,0.5168486150523166,0.5278182173019141,0.4516258126548787,0.0786890983581543
31,Lasso,default,0.4344715693517641,0.5710445389688883,0.4637971495277558,0.0018436908721923828
31,Lasso,bo,0.4114277532515971,0.5825626686053597,0.4693273364108074,0.06172370910644531
31,ElasticNet,default,0.44157790004103215,0.5674453740388938,0.46028650365193197,0.0
31,ElasticNet,bo,0.4611501503146438,0.5574124237711693,0.47056010982167423,0.0886998176574707
31,SVR,default,0.17338963706669808,0.6903879203036836,0.5651559464980133,0.0
31,SVR,bo,0.46485880704038895,0.5554909046177905,0.4260203435239604,0.1504836082458496
31,KNN,default,0.7563320037360932,0.3748366148855182,0.3599096572608376,0.0
31,KNN,bo,0.7220006361512972,0.4003728893496041,0.3474277856167634,0.15250062942504883
31,RF,default,0.8194858418394062,0.3226252813728971,0.25242843591393854,0.08201384544372559
31,RF,bo,0.8327089299094342,0.31058404420497204,0.24307465117914603,5.989457368850708
31,GBR,default,0.7686350807538374,0.36525108604946094,0.31436309739793566,0.04070925712585449
31,GBR,bo,0.7900677444593749,0.34792236525867415,0.31191701265634914,4.703468084335327
31,XGBoost,default,0.7561372063934146,0.37498641418271766,0.29494129514725403,0.08656430244445801
31,XGBoost,bo,0.7267997920269056,0.396901987770691,0.3642162056112659,3.532147169113159
31,AdaBoost,default,0.8239799641890893,0.318583892075797,0.2747164997178507,0.10590505599975586
31,AdaBoost,bo,0.8226171443918101,0.3198148181044739,0.27552788775361836,9.307891368865967
31,MLP,default,-0.8472816253114897,1.0320703851821686,0.9514050909873882,0.0
31,MLP,bo,0.7338136112109385,0.3917740655008516,0.3319399806597791,6.203662395477295
32,TabPFN,zero-shot,0.700317390574746,0.3923865262188585,0.30882809733064315,8.32423210144043
32,Ridge,default,0.3829424911125783,0.5630489282398753,0.5038848812004073,0.0
32,Ridge,bo,0.34107818855083893,0.5818355556229013,0.5340791121926473,0.07708549499511719
32,Lasso,default,0.37493475708890667,0.5666905761583367,0.5079526110447897,0.0
32,Lasso,bo,0.2861914764159308,0.6055837042327992,0.5580020976999842,0.0653543472290039
32,ElasticNet,default,0.378425762435863,0.5651058697327039,0.5057920499870404,0.0
32,ElasticNet,bo,0.3234952390757735,0.5895474211930977,0.5409840249813842,0.07992267608642578
32,SVR,default,0.5295520833309058,0.4916308080987798,0.4015328400195552,0.0
32,SVR,bo,0.2260981505782993,0.6305597678246908,0.5689542750567206,0.15872955322265625
32,KNN,default,0.5697446288980156,0.47016085300011184,0.3666065214750129,0.0
32,KNN,bo,0.5858204084304715,0.46129384841279747,0.3783368600122026,0.1661376953125
32,RF,default,0.7076177772317254,0.38757771418632475,0.27335320088335197,0.08481383323669434
32,RF,bo,0.7021832560614957,0.391163092463885,0.26231598608544876,11.072876930236816
32,GBR,default,0.6019099943177497,0.4522451859519807,0.3323642104713637,0.04755520820617676
32,GBR,bo,0.5804549947399513,0.4642721074738483,0.34438565925797726,5.980790853500366
32,XGBoost,default,0.5605538516094859,0.47515592219038894,0.345752870390499,0.09021639823913574
32,XGBoost,bo,0.5585297722657809,0.4762489439180218,0.36203852000720554,3.060502052307129
32,AdaBoost,default,0.6826132055529796,0.4038106250343547,0.2786244728562994,0.12837934494018555
32,AdaBoost,bo,0.6203158861414948,0.4416665700872866,0.29943900222923153,9.49113392829895
32,MLP,default,-1.6827328533779315,1.1740106300564401,0.9709853761386745,0.016149520874023438
32,MLP,bo,0.524054859496518,0.49449483964453356,0.43168777320221247,6.4234278202056885
33,TabPFN,zero-shot,0.7952969391565994,0.2732481473131647,0.22095988881348286,7.604940414428711
33,Ridge,default,0.42649119847355377,0.4573672898929227,0.3858407542657088,0.0
33,Ridge,bo,0.3019290441657443,0.5045972068983072,0.46030700906817895,0.06382369995117188
33,Lasso,default,0.42622747040686604,0.45747243799801635,0.3931560074984814,0.0
33,Lasso,bo,0.025094320800687075,0.5963158567474101,0.5361689884045335,0.08146214485168457
33,ElasticNet,default,0.4269968239784322,0.45716562990120957,0.3887567408600186,0.002005338668823242
33,ElasticNet,bo,0.00987741875673187,0.6009516617524117,0.5413480707870703,0.08168864250183105
33,SVR,default,0.49752520587487303,0.42810687100345446,0.32549355343554454,0.0020058155059814453
33,SVR,bo,0.5857610883028013,0.3887053371524621,0.34894647743290297,0.15059566497802734
33,KNN,default,0.6460046448595862,0.35933029961709156,0.27302601892370576,0.016150951385498047
33,KNN,bo,0.6448133863331695,0.3599343976098632,0.28551793759441746,0.1266641616821289
33,RF,default,0.7222727113981615,0.3182763250416748,0.24434678748777763,0.07885503768920898
