TabPFN,Ridge_default,Ridge_bo,Lasso_default,Lasso_bo,ElasticNet_default,ElasticNet_bo,SVR_default,SVR_bo,KNN_default,KNN_bo,RF_default,RF_bo,GBR_default,GBR_bo,XGBoost_default,XGBoost_bo,AdaBoost_default,AdaBoost_bo,MLP_default,MLP_bo
0.7551666373174065,0.37358994016319447,0.33874512186438743,0.37101662206118624,0.2166835859511944,0.3725076947648387,0.20835302149313706,0.6257836180554417,0.35760208890627454,0.5709193259082515,0.6226272471496015,0.8167303281990139,0.8209929550133581,0.7993674072893604,0.8048789053241703,0.8045434989098075,0.7725115960070729,0.8009874963918744,0.7854707463453233,-0.4762219089348281,0.3669222274320245
0.7361245673751455,-0.023818744874213538,0.31795926189394086,-0.02445522114973664,0.3422071171889538,-0.02880163095050059,0.34754281765172834,0.10204995369835268,0.4094403791822795,0.5303255403567696,0.5532218636324197,0.7062519192677785,0.7243102373136224,0.5649098397123883,0.5768611198181091,0.5511966658825602,0.6284527871684782,0.6497275878951436,0.6876093624305413,0.12011317599543758,-0.2438397398580907
0.7687790314884984,0.2672456053054926,0.3206305941822134,0.27795581708453465,0.13021993839773482,0.2792737324858966,0.023268380253603116,-0.20897559406190447,0.5662275344704314,0.6717401231364193,0.6692847786649458,0.7074339818217543,0.7236629964819588,0.6568577981160053,0.6821930443908669,0.6708849505763443,0.6743519186703465,0.7322635472766332,0.6870179906508067,-0.45827952573728514,0.29607349662004645
0.5143445254379457,0.4220750905470023,0.3850777808315665,0.4151304747436767,0.30521516365421053,0.41878851564922115,0.28683561013005165,-0.3065661860288156,0.6313192428403496,0.537484991614658,0.6178276753201889,0.38532552640286644,0.4525439269096776,0.21758383480647425,0.30027505562292955,-0.06205211324398108,0.36122559496789686,0.2853259196153093,0.355627256864012,-2.00612451461617,0.6391081429098846
0.6031677170670728,0.16726202367816156,0.11336456286323426,0.2754864033421778,0.12417726155759523,0.19575868876841118,0.10524221325056982,0.5810046512955633,0.5299698240194257,0.45112367125132,0.7466769735784287,0.7793327896986244,0.7700561069126958,0.8795833588415225,0.733273146615967,0.8392300761563769,0.7620623930650788,0.700283394562355,0.7471426583404684,-0.8301303217571872,0.006946636988681032
0.8406407435905102,0.44379871783909475,0.3586721880631707,0.4397267418618933,0.2340780895537291,0.44208970000793024,0.22663120166653938,0.775253648492861,0.705207467864586,0.7418407677540833,0.815447206391652,0.7985835347659525,0.7999821896324679,0.8198113752715596,0.8356139658084745,0.7906588814797598,0.8750766609302676,0.8125844824425366,0.8496921985922808,0.7473299296478287,0.7454933833339978
0.6927899732697169,0.49666513510556154,0.44860057220871685,0.47633636119784994,0.3488409023863418,0.4854446803720267,0.3398983396845814,0.3925570776698538,0.6562992691320596,0.6970104698371544,0.6923943146336399,0.6934077559197865,0.7121962212939865,0.700060288060669,0.68570110921419,0.718457487025027,0.6770292152648669,0.7342902567208685,0.7547683358024679,0.7077643424036516,0.7374152873013202
0.8498272550032813,0.2286277306819703,0.4933868574269362,0.24067643337104705,0.49666530209487725,0.2304402510261334,0.4841702037800022,0.43667382723424075,-0.07590155650758112,0.7746695533096465,0.7802241816523372,0.8174234756414603,0.8494107510001312,0.6597507433345768,0.8023663249168758,0.7509363379172838,0.8229638959136977,0.825242831544861,0.864785809355101,0.6119286713149388,0.6823899066591397
0.4853223821221708,0.15447844820189116,0.2291378398461228,0.14324557937241067,0.17471259289878882,0.1402996363825748,0.16980913093927896,0.4525290333139307,0.32434587751450783,0.46750595202005696,0.5348868144682186,0.45448721223340693,0.4578622371903386,0.4616225384200322,0.47015828992797115,0.5297559944739,0.4654207118968383,0.4604130763000047,0.36474796375154817,-0.87645208561725,0.28306454123624525
0.49229240640784233,0.13597897977710016,0.20488678825411366,0.11274027207374404,0.11777831780102244,0.12287335191861681,0.09648022035480497,0.04998067598449285,-0.11206516972263314,0.5011950601979198,0.48404198040967183,0.6460678191363094,0.6100168195606175,0.5181748696921398,0.598143581675254,0.48601571364146845,0.3718562482800294,0.6917793967238908,0.687040515527656,-0.4296606636390925,-0.468137219414436
0.8438443167443093,0.48743322944573464,0.5192589801602925,0.5121762423774906,0.3279077922688226,0.4745149294420806,0.2782436727967017,0.3264578688959551,0.47614418395708025,0.8549018002618356,0.8270590212415423,0.6999529760310376,0.7187827807798213,0.5997193746823544,0.7448390633113005,0.6368156645877555,0.740164506791559,0.696476559749907,0.6912876064192037,0.35892146678696224,-0.19821867539892213
0.681789060610746,0.40220969260097117,0.3102429435111378,0.3975745557288214,0.26228436262999233,0.40014977591634704,0.2601885823177569,0.5446057082100852,0.6510047389360514,0.6418941277197623,0.7017531905713917,0.7359985936136798,0.7326753837363215,0.5950977256547567,0.7370920731582205,0.6106583743159011,0.6923135603719218,0.6327443133028563,0.6055865657228073,0.6362169012098171,0.6945283112117596
0.5537680476892572,0.400137567112279,0.38578730413049256,0.3934881383934974,0.3268026889166026,0.3966067929459234,0.3143047532886265,0.38412463209356373,0.4150444726392035,0.44847216911782106,0.4723602504221469,0.4559054624676796,0.4732099258760445,0.4687590077616487,0.44668570968452814,0.38306418599033853,0.4927018240313483,0.4251285174160384,0.49427961546622323,0.5395566678999217,0.5865896020020586
0.47740225819068005,-0.1879021363996043,0.13805943033982515,-0.047315768207176534,-0.021591809100853565,-0.15505444574874505,0.08526609884296588,-0.15464207612408187,0.0065417413246280365,0.06488956207515917,0.47226130759853313,0.6332124042780853,0.6562872544446681,0.5118992332056814,0.47051699137314185,0.6260590285378292,0.7157364733319579,0.6402315294087283,0.6118842682357521,-1.3420353143914583,-1.0338095726205183
0.8364037545874269,0.03879439462898382,0.3503834245085785,0.03349512373646246,0.3449377346475605,0.03166461912853458,0.34611140234158266,0.4970733282669899,0.4349270342614109,0.7084571546575565,0.6415910426510458,0.8701565999159886,0.8251693654046317,0.8959583861844584,0.8866260351288298,0.8776543201361371,0.8975870703889132,0.8562595729932174,0.7885634790295983,-2.241019665318889,-0.7896429130559341
0.6136710934139323,0.27925167670043594,0.26690001717326817,0.2751279611299332,0.2370639018441726,0.2761888781733215,0.2549575561248867,0.6319423518623153,0.5034198173155935,0.4549509400236228,0.47000859588682997,0.6538434002799218,0.7020067974706543,0.5817601711210846,0.6511794423064692,0.5363806568096272,0.6024405062550043,0.6361404087595389,0.6355328890936702,0.5610378869211199,0.4204130536978986
0.681837431197306,-0.2662328083660088,-0.08900970094562077,-0.16472875422334,-0.2791067971488512,-0.26484300613329514,-0.27224315362899354,0.14871867222725033,0.11997918835178567,0.4566486312411293,0.461259403948707,0.4975091700095877,0.6238188754146555,0.4558568748805012,0.40902242168187364,0.43086408891997885,0.513025109176066,0.48993274030678235,0.47599117339204344,0.20155880913854018,-0.13238888581897346
0.7336884882475502,0.31272841947992247,0.28117868443209315,0.3197765604166123,0.10459680946663552,0.31545988224934074,0.1724139528620796,0.6211856418596698,0.4744782217229452,0.6880952402729166,0.7149383760972494,0.6984179063952634,0.6648305554362977,0.7170850183234513,0.6123260757096298,0.5294138368543749,0.6163371162713086,0.640348065184539,0.6168276971182245,-1.5081889232758363,0.2648344178639095
