fold,model,n_train,R2
8,Ridge,25,0.19497827226942732
8,GBR,25,0.36194915362598346
8,MLP,25,-1.7269909216758732
8,TabPFN,30,0.6344597636637408
8,RF,30,0.6037823233774462
8,XGBoost,30,0.6404390320828297
8,SVR,30,0.5953618265273231
8,Ridge,30,0.20964332958186682
8,GBR,30,0.6424336511919636
8,MLP,30,0.30647064696614024
8,TabPFN,35,0.6886313581236287
8,RF,35,0.6687988573187903
8,XGBoost,35,0.63183739564534
8,SVR,35,0.4635404838245206
8,Ridge,35,0.2418808031235088
8,GBR,35,0.6662007695058668
8,MLP,35,0.42299654058162617
8,TabPFN,40,0.7512971860764327
8,RF,40,0.572386164539711
8,XGBoost,40,0.5527231725168574
8,SVR,40,0.7615510918615923
8,Ridge,40,0.3125091758119123
8,GBR,40,0.6933088871033475
8,MLP,40,0.6635420738968032
8,TabPFN,45,0.7141749673908397
8,RF,45,0.5585232934390268
8,XGBoost,45,0.40833529188038986
8,SVR,45,0.7273071055559308
8,Ridge,45,0.26968136224718864
8,GBR,45,0.4078129987545033
8,MLP,45,-0.015510050724120816
8,TabPFN,48,0.7269926935848539
8,RF,48,0.5801906836062345
8,XGBoost,48,0.5131905818545472
8,SVR,48,0.7095504484307739
8,Ridge,48,0.2661712959492595
8,GBR,48,0.6620288270663688
8,MLP,48,0.4862280431086654
9,TabPFN,10,-0.32999266805412186
9,RF,10,-0.1153905690690551
9,XGBoost,10,0.6383714418134498
9,SVR,10,-1.4690351706272344
9,Ridge,10,-2.075350433699008
9,GBR,10,0.35375506799710543
9,MLP,10,-0.32085507655568346
9,TabPFN,15,0.37519079705881875
9,RF,15,0.6645553606827388
9,XGBoost,15,0.6293290048438616
9,SVR,15,-0.17319207058027453
9,Ridge,15,-2.427015018968623
9,GBR,15,0.690359890114029
9,MLP,15,-35.7371484576416
9,TabPFN,20,0.7075296399872486
9,RF,20,0.6816696950429918
9,XGBoost,20,0.177174374620515
9,SVR,20,-0.10207785566866012
9,Ridge,20,-3.7497328536030405
9,GBR,20,0.33382224095209134
9,MLP,20,-27.295028045153
9,TabPFN,25,0.4653234607357426
9,RF,25,0.6019973894557744
9,XGBoost,25,0.5277633181765915
9,SVR,25,0.09068129521543578
9,Ridge,25,-1.4224455664841025
9,GBR,25,0.6442408143227134
9,MLP,25,-4.8465776472959945
9,TabPFN,30,0.7417022000746138
9,RF,30,0.6858496935623215
9,XGBoost,30,0.627390766905073
9,SVR,30,-0.2312184347428181
9,Ridge,30,-0.42790666493657104
9,GBR,30,0.5801288025385216
9,MLP,30,0.14569360072592685
9,TabPFN,35,0.7217503690126095
9,RF,35,0.6497874632076392
9,XGBoost,35,0.27302078206879943
9,SVR,35,-0.42560465892727195
9,Ridge,35,-0.1942640160012501
9,GBR,35,0.30188538747647564
9,MLP,35,-0.4724674736346466
9,TabPFN,40,0.7679970454028378
9,RF,40,0.704435083836856
