fold,model,mode,R2,RMSE,MAE,time_s
35,MLP,bo,0.6438616278504592,0.379387317026053,0.29597970044095834,5.675631761550903
36,TabPFN,zero-shot,0.9053833239871796,0.21076081201040056,0.1608916979402926,8.358661413192749
36,Ridge,default,0.38532559600125815,0.537190822125639,0.395914605615373,0.0
36,Ridge,bo,0.42661969262799415,0.5188327790390992,0.40189176875449667,0.06344127655029297
36,Lasso,default,0.4085219928461926,0.5269571726211524,0.40032494011929454,0.0
36,Lasso,bo,0.4795797271411777,0.49429147785693606,0.44860990988087396,0.07981109619140625
36,ElasticNet,default,0.38739335391028484,0.5362865089625739,0.3965922987466806,0.0
36,ElasticNet,bo,0.47865340568735404,0.49473118904598834,0.44910136394574157,0.0805363655090332
36,SVR,default,0.7800622603262789,0.321333421606365,0.216218514931767,0.0
36,SVR,bo,0.6096065117696308,0.42811190238262564,0.3220492825574597,0.25659704208374023
36,KNN,default,0.701698556379927,0.3742257757472043,0.26246856866396434,0.0
36,KNN,bo,0.7892880428955147,0.31452169697625304,0.24241996722871093,0.12376952171325684
36,RF,default,0.896231101541283,0.22071895081095802,0.18369460593297404,0.08175110816955566
36,RF,bo,0.898958011023942,0.21779954244321076,0.18412780204412518,12.118333339691162
36,GBR,default,0.8893087844549665,0.22796207323884995,0.18516515117056676,0.04787302017211914
36,GBR,bo,0.9090339827181972,0.20665485373628115,0.15808878070526725,6.0655739307403564
36,XGBoost,default,0.8884145224346992,0.2288810609914881,0.17620441259835715,0.08510661125183105
36,XGBoost,bo,0.8714385850663379,0.24567521316919746,0.17964768445385473,4.4439475536346436
36,AdaBoost,default,0.8900183000098026,0.22723029584737567,0.18430346942205286,0.11841130256652832
36,AdaBoost,bo,0.9016454547303532,0.2148835831485657,0.16967438635979773,11.418468713760376
36,MLP,default,0.2361663483758023,0.5988325706289189,0.3539856568736508,0.04854106903076172
36,MLP,bo,0.4824718355051426,0.4929161123919142,0.35806212486659644,11.00495982170105
37,TabPFN,zero-shot,0.8975386240981463,0.24053346514445884,0.18683884210095467,8.642581939697266
37,Ridge,default,0.7844049770541393,0.34891109637799783,0.3093383265608673,0.0
37,Ridge,bo,0.6912921555135797,0.41751227531063984,0.34930509629709866,0.06439852714538574
37,Lasso,default,0.809993803314146,0.32755127817886553,0.29288791455421764,0.0
37,Lasso,bo,0.6912690775416309,0.41752788093369136,0.34931043914657584,0.0801386833190918
37,ElasticNet,default,0.7832180484024359,0.34987021906022,0.31005498813129956,0.0
37,ElasticNet,bo,0.6912189807094291,0.41756175505223697,0.34932914411726873,0.07976841926574707
37,SVR,default,0.6912908138279505,0.41751318259178144,0.30770265237007316,0.0
37,SVR,bo,0.7396354950264559,0.38343018996110245,0.27252784337257285,0.1596977710723877
37,KNN,default,0.8568732658351105,0.28428621212747945,0.21601167971744797,0.0
37,KNN,bo,0.8415237975402785,0.29914203512055243,0.24903382253863093,0.13644742965698242
37,RF,default,0.8273773501742026,0.3122082000716031,0.2372516034618569,0.06935977935791016
